model,module,U,K_min,zero_quota,draw,ranking,cutoff_tie_fraction,retained_quota_fraction
qwen4b,model.layers.21.self_attn.k_proj,2560,2,,draw2,joint_z_diagnostic,0.000390625,1.0
qwen4b,model.layers.21.self_attn.k_proj,2560,2,,draw3,joint_upper_primary,0.000390625,0.25
qwen4b,model.layers.21.self_attn.k_proj,2560,2,,draw3,joint_z_diagnostic,0.000390625,0.25
qwen4b,model.layers.21.self_attn.k_proj,2560,2,,draw4,joint_upper_primary,0.000390625,0.4
qwen4b,model.layers.21.self_attn.k_proj,2560,2,,draw4,joint_z_diagnostic,0.000390625,0.4
qwen4b,model.layers.21.self_attn.o_proj,10240,43,False,,,,
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,seed0,joint_upper_primary,9.765625e-05,0.86
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,seed0,joint_z_diagnostic,9.765625e-05,0.86
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,draw1,joint_upper_primary,9.765625e-05,0.8269230769230769
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,draw1,joint_z_diagnostic,9.765625e-05,0.8269230769230769
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,draw2,joint_upper_primary,9.765625e-05,0.8958333333333334
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,draw2,joint_z_diagnostic,9.765625e-05,0.8958333333333334
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,draw3,joint_upper_primary,9.765625e-05,1.0
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,draw3,joint_z_diagnostic,9.765625e-05,1.0
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,draw4,joint_upper_primary,9.765625e-05,0.9148936170212766
qwen4b,model.layers.21.self_attn.o_proj,10240,43,,draw4,joint_z_diagnostic,9.765625e-05,0.9148936170212766
qwen4b,model.layers.21.self_attn.q_proj,10240,5,False,,,,
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,seed0,joint_upper_primary,9.765625e-05,0.45454545454545453
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,seed0,joint_z_diagnostic,9.765625e-05,0.45454545454545453
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,draw1,joint_upper_primary,9.765625e-05,0.5555555555555556
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,draw1,joint_z_diagnostic,9.765625e-05,0.5555555555555556
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,draw2,joint_upper_primary,9.765625e-05,0.5
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,draw2,joint_z_diagnostic,9.765625e-05,0.5
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,draw3,joint_upper_primary,9.765625e-05,0.7142857142857143
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,draw3,joint_z_diagnostic,9.765625e-05,0.7142857142857143
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,draw4,joint_upper_primary,9.765625e-05,1.0
qwen4b,model.layers.21.self_attn.q_proj,10240,5,,draw4,joint_z_diagnostic,9.765625e-05,1.0
qwen4b,model.layers.21.self_attn.v_proj,2560,4,False,,,,
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,seed0,joint_upper_primary,0.000390625,0.4444444444444444
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,seed0,joint_z_diagnostic,0.000390625,0.4444444444444444
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,draw1,joint_upper_primary,0.000390625,0.3076923076923077
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,draw1,joint_z_diagnostic,0.000390625,0.3076923076923077
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,draw2,joint_upper_primary,0.000390625,0.5
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,draw2,joint_z_diagnostic,0.000390625,0.5
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,draw3,joint_upper_primary,0.000390625,0.6666666666666666
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,draw3,joint_z_diagnostic,0.000390625,0.6666666666666666
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,draw4,joint_upper_primary,0.000390625,1.0
qwen4b,model.layers.21.self_attn.v_proj,2560,4,,draw4,joint_z_diagnostic,0.000390625,1.0
qwen4b,model.layers.22.mlp.down_proj,24320,6,False,,,,
qwen4b,model.layers.22.mlp.down_proj,24320,6,,seed0,joint_upper_primary,4.111842105263158e-05,0.42857142857142855
qwen4b,model.layers.22.mlp.down_proj,24320,6,,seed0,joint_z_diagnostic,4.111842105263158e-05,0.42857142857142855
qwen4b,model.layers.22.mlp.down_proj,24320,6,,draw1,joint_upper_primary,4.111842105263158e-05,0.8571428571428571
qwen4b,model.layers.22.mlp.down_proj,24320,6,,draw1,joint_z_diagnostic,4.111842105263158e-05,0.8571428571428571
qwen4b,model.layers.22.mlp.down_proj,24320,6,,draw2,joint_upper_primary,4.111842105263158e-05,0.75
qwen4b,model.layers.22.mlp.down_proj,24320,6,,draw2,joint_z_diagnostic,4.111842105263158e-05,0.75
qwen4b,model.layers.22.mlp.down_proj,24320,6,,draw3,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.down_proj,24320,6,,draw3,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.down_proj,24320,6,,draw4,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.down_proj,24320,6,,draw4,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.gate_proj,24320,4,False,,,,
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,seed0,joint_upper_primary,4.111842105263158e-05,0.6666666666666666
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,seed0,joint_z_diagnostic,4.111842105263158e-05,0.6666666666666666
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,draw1,joint_upper_primary,4.111842105263158e-05,0.5714285714285714
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,draw1,joint_z_diagnostic,4.111842105263158e-05,0.5714285714285714
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,draw2,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,draw2,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,draw3,joint_upper_primary,4.111842105263158e-05,0.6666666666666666
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,draw3,joint_z_diagnostic,4.111842105263158e-05,0.6666666666666666
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,draw4,joint_upper_primary,4.111842105263158e-05,0.8
qwen4b,model.layers.22.mlp.gate_proj,24320,4,,draw4,joint_z_diagnostic,4.111842105263158e-05,0.8
qwen4b,model.layers.22.mlp.up_proj,24320,8,False,,,,
qwen4b,model.layers.22.mlp.up_proj,24320,8,,seed0,joint_upper_primary,4.111842105263158e-05,0.6666666666666666
qwen4b,model.layers.22.mlp.up_proj,24320,8,,seed0,joint_z_diagnostic,4.111842105263158e-05,0.6666666666666666
qwen4b,model.layers.22.mlp.up_proj,24320,8,,draw1,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.up_proj,24320,8,,draw1,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.up_proj,24320,8,,draw2,joint_upper_primary,4.111842105263158e-05,0.8
qwen4b,model.layers.22.mlp.up_proj,24320,8,,draw2,joint_z_diagnostic,4.111842105263158e-05,0.8
qwen4b,model.layers.22.mlp.up_proj,24320,8,,draw3,joint_upper_primary,4.111842105263158e-05,0.7272727272727273
qwen4b,model.layers.22.mlp.up_proj,24320,8,,draw3,joint_z_diagnostic,4.111842105263158e-05,0.7272727272727273
qwen4b,model.layers.22.mlp.up_proj,24320,8,,draw4,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.22.mlp.up_proj,24320,8,,draw4,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,True,,,,
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,seed0,joint_upper_primary,0,0.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,seed0,joint_z_diagnostic,0,0.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,draw1,joint_upper_primary,0,0.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,draw1,joint_z_diagnostic,0,0.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,draw2,joint_upper_primary,0,0.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,draw2,joint_z_diagnostic,0,0.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,draw3,joint_upper_primary,0,0.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,draw3,joint_z_diagnostic,0,0.0
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,draw4,joint_upper_primary,0,
qwen4b,model.layers.22.self_attn.k_proj,2560,0,,draw4,joint_z_diagnostic,0,
qwen4b,model.layers.22.self_attn.o_proj,10240,16,False,,,,
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,seed0,joint_upper_primary,9.765625e-05,0.5925925925925926
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,seed0,joint_z_diagnostic,9.765625e-05,0.5925925925925926
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,draw1,joint_upper_primary,9.765625e-05,0.6956521739130435
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,draw1,joint_z_diagnostic,9.765625e-05,0.6956521739130435
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,draw2,joint_upper_primary,9.765625e-05,0.5714285714285714
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,draw2,joint_z_diagnostic,9.765625e-05,0.5714285714285714
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,draw3,joint_upper_primary,9.765625e-05,1.0
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,draw3,joint_z_diagnostic,9.765625e-05,1.0
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,draw4,joint_upper_primary,9.765625e-05,0.8
qwen4b,model.layers.22.self_attn.o_proj,10240,16,,draw4,joint_z_diagnostic,9.765625e-05,0.8
qwen4b,model.layers.22.self_attn.q_proj,10240,1,False,,,,
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,seed0,joint_upper_primary,9.765625e-05,0.3333333333333333
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,seed0,joint_z_diagnostic,9.765625e-05,0.3333333333333333
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,draw1,joint_upper_primary,9.765625e-05,0.16666666666666666
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,draw1,joint_z_diagnostic,9.765625e-05,0.16666666666666666
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,draw2,joint_upper_primary,9.765625e-05,0.5
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,draw2,joint_z_diagnostic,9.765625e-05,0.5
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,draw3,joint_upper_primary,9.765625e-05,1.0
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,draw3,joint_z_diagnostic,9.765625e-05,1.0
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,draw4,joint_upper_primary,9.765625e-05,0.2
qwen4b,model.layers.22.self_attn.q_proj,10240,1,,draw4,joint_z_diagnostic,9.765625e-05,0.2
qwen4b,model.layers.22.self_attn.v_proj,2560,7,False,,,,
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,seed0,joint_upper_primary,0.000390625,1.0
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,seed0,joint_z_diagnostic,0.000390625,1.0
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,draw1,joint_upper_primary,0.000390625,0.4375
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,draw1,joint_z_diagnostic,0.000390625,0.4375
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,draw2,joint_upper_primary,0.000390625,0.5833333333333334
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,draw2,joint_z_diagnostic,0.000390625,0.5833333333333334
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,draw3,joint_upper_primary,0.000390625,0.6363636363636364
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,draw3,joint_z_diagnostic,0.000390625,0.6363636363636364
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,draw4,joint_upper_primary,0.000390625,0.6363636363636364
qwen4b,model.layers.22.self_attn.v_proj,2560,7,,draw4,joint_z_diagnostic,0.000390625,0.6363636363636364
qwen4b,model.layers.23.mlp.down_proj,24320,0,True,,,,
qwen4b,model.layers.23.mlp.down_proj,24320,0,,seed0,joint_upper_primary,0,0.0
qwen4b,model.layers.23.mlp.down_proj,24320,0,,seed0,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.mlp.down_proj,24320,0,,draw1,joint_upper_primary,0,0.0
qwen4b,model.layers.23.mlp.down_proj,24320,0,,draw1,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.mlp.down_proj,24320,0,,draw2,joint_upper_primary,0,
qwen4b,model.layers.23.mlp.down_proj,24320,0,,draw2,joint_z_diagnostic,0,
qwen4b,model.layers.23.mlp.down_proj,24320,0,,draw3,joint_upper_primary,0,0.0
qwen4b,model.layers.23.mlp.down_proj,24320,0,,draw3,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.mlp.down_proj,24320,0,,draw4,joint_upper_primary,0,0.0
qwen4b,model.layers.23.mlp.down_proj,24320,0,,draw4,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,True,,,,
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,seed0,joint_upper_primary,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,seed0,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,draw1,joint_upper_primary,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,draw1,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,draw2,joint_upper_primary,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,draw2,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,draw3,joint_upper_primary,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,draw3,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,draw4,joint_upper_primary,0,
qwen4b,model.layers.23.mlp.gate_proj,24320,0,,draw4,joint_z_diagnostic,0,
qwen4b,model.layers.23.mlp.up_proj,24320,2,False,,,,
qwen4b,model.layers.23.mlp.up_proj,24320,2,,seed0,joint_upper_primary,4.111842105263158e-05,0.4
qwen4b,model.layers.23.mlp.up_proj,24320,2,,seed0,joint_z_diagnostic,4.111842105263158e-05,0.4
qwen4b,model.layers.23.mlp.up_proj,24320,2,,draw1,joint_upper_primary,4.111842105263158e-05,0.3333333333333333
qwen4b,model.layers.23.mlp.up_proj,24320,2,,draw1,joint_z_diagnostic,4.111842105263158e-05,0.3333333333333333
qwen4b,model.layers.23.mlp.up_proj,24320,2,,draw2,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.23.mlp.up_proj,24320,2,,draw2,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.23.mlp.up_proj,24320,2,,draw3,joint_upper_primary,4.111842105263158e-05,0.6666666666666666
qwen4b,model.layers.23.mlp.up_proj,24320,2,,draw3,joint_z_diagnostic,4.111842105263158e-05,0.6666666666666666
qwen4b,model.layers.23.mlp.up_proj,24320,2,,draw4,joint_upper_primary,4.111842105263158e-05,0.5
qwen4b,model.layers.23.mlp.up_proj,24320,2,,draw4,joint_z_diagnostic,4.111842105263158e-05,0.5
qwen4b,model.layers.23.self_attn.k_proj,2560,0,True,,,,
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,seed0,joint_upper_primary,0,
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,seed0,joint_z_diagnostic,0,
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,draw1,joint_upper_primary,0,
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,draw1,joint_z_diagnostic,0,
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,draw2,joint_upper_primary,0,
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,draw2,joint_z_diagnostic,0,
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,draw3,joint_upper_primary,0,0.0
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,draw3,joint_z_diagnostic,0,0.0
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,draw4,joint_upper_primary,0,
qwen4b,model.layers.23.self_attn.k_proj,2560,0,,draw4,joint_z_diagnostic,0,
qwen4b,model.layers.23.self_attn.o_proj,10240,13,False,,,,
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,seed0,joint_upper_primary,9.765625e-05,0.65
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,seed0,joint_z_diagnostic,9.765625e-05,0.65
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,draw1,joint_upper_primary,9.765625e-05,0.9285714285714286
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,draw1,joint_z_diagnostic,9.765625e-05,0.9285714285714286
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,draw2,joint_upper_primary,9.765625e-05,1.0
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,draw2,joint_z_diagnostic,9.765625e-05,1.0
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,draw3,joint_upper_primary,9.765625e-05,0.9285714285714286
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,draw3,joint_z_diagnostic,9.765625e-05,0.9285714285714286
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,draw4,joint_upper_primary,9.765625e-05,0.8666666666666667
qwen4b,model.layers.23.self_attn.o_proj,10240,13,,draw4,joint_z_diagnostic,9.765625e-05,0.8666666666666667
qwen4b,model.layers.23.self_attn.q_proj,10240,2,False,,,,
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,seed0,joint_upper_primary,9.765625e-05,0.6666666666666666
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,seed0,joint_z_diagnostic,9.765625e-05,0.6666666666666666
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,draw1,joint_upper_primary,9.765625e-05,0.5
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,draw1,joint_z_diagnostic,9.765625e-05,0.5
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,draw2,joint_upper_primary,9.765625e-05,0.5
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,draw2,joint_z_diagnostic,9.765625e-05,0.5
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,draw3,joint_upper_primary,9.765625e-05,1.0
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,draw3,joint_z_diagnostic,9.765625e-05,1.0
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,draw4,joint_upper_primary,9.765625e-05,0.25
qwen4b,model.layers.23.self_attn.q_proj,10240,2,,draw4,joint_z_diagnostic,9.765625e-05,0.25
qwen4b,model.layers.23.self_attn.v_proj,2560,2,False,,,,
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,seed0,joint_upper_primary,0.000390625,0.6666666666666666
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,seed0,joint_z_diagnostic,0.000390625,0.6666666666666666
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,draw1,joint_upper_primary,0.000390625,1.0
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,draw1,joint_z_diagnostic,0.000390625,1.0
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,draw2,joint_upper_primary,0.000390625,0.6666666666666666
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,draw2,joint_z_diagnostic,0.000390625,0.6666666666666666
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,draw3,joint_upper_primary,0.000390625,0.6666666666666666
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,draw3,joint_z_diagnostic,0.000390625,0.6666666666666666
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,draw4,joint_upper_primary,0.000390625,1.0
qwen4b,model.layers.23.self_attn.v_proj,2560,2,,draw4,joint_z_diagnostic,0.000390625,1.0
qwen4b,model.layers.24.mlp.down_proj,24320,2,False,,,,
qwen4b,model.layers.24.mlp.down_proj,24320,2,,seed0,joint_upper_primary,4.111842105263158e-05,0.3333333333333333
qwen4b,model.layers.24.mlp.down_proj,24320,2,,seed0,joint_z_diagnostic,4.111842105263158e-05,0.3333333333333333
qwen4b,model.layers.24.mlp.down_proj,24320,2,,draw1,joint_upper_primary,4.111842105263158e-05,0.5
qwen4b,model.layers.24.mlp.down_proj,24320,2,,draw1,joint_z_diagnostic,4.111842105263158e-05,0.5
qwen4b,model.layers.24.mlp.down_proj,24320,2,,draw2,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.down_proj,24320,2,,draw2,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.down_proj,24320,2,,draw3,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.down_proj,24320,2,,draw3,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.down_proj,24320,2,,draw4,joint_upper_primary,4.111842105263158e-05,0.5
qwen4b,model.layers.24.mlp.down_proj,24320,2,,draw4,joint_z_diagnostic,4.111842105263158e-05,0.5
qwen4b,model.layers.24.mlp.gate_proj,24320,0,True,,,,
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,seed0,joint_upper_primary,0,0.0
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,seed0,joint_z_diagnostic,0,0.0
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,draw1,joint_upper_primary,0,0.0
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,draw1,joint_z_diagnostic,0,0.0
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,draw2,joint_upper_primary,0,0.0
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,draw2,joint_z_diagnostic,0,0.0
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,draw3,joint_upper_primary,0,0.0
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,draw3,joint_z_diagnostic,0,0.0
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,draw4,joint_upper_primary,0,
qwen4b,model.layers.24.mlp.gate_proj,24320,0,,draw4,joint_z_diagnostic,0,
qwen4b,model.layers.24.mlp.up_proj,24320,1,False,,,,
qwen4b,model.layers.24.mlp.up_proj,24320,1,,seed0,joint_upper_primary,4.111842105263158e-05,0.25
qwen4b,model.layers.24.mlp.up_proj,24320,1,,seed0,joint_z_diagnostic,4.111842105263158e-05,0.25
qwen4b,model.layers.24.mlp.up_proj,24320,1,,draw1,joint_upper_primary,4.111842105263158e-05,0.3333333333333333
qwen4b,model.layers.24.mlp.up_proj,24320,1,,draw1,joint_z_diagnostic,4.111842105263158e-05,0.3333333333333333
qwen4b,model.layers.24.mlp.up_proj,24320,1,,draw2,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.up_proj,24320,1,,draw2,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.up_proj,24320,1,,draw3,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.up_proj,24320,1,,draw3,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.up_proj,24320,1,,draw4,joint_upper_primary,4.111842105263158e-05,1.0
qwen4b,model.layers.24.mlp.up_proj,24320,1,,draw4,joint_z_diagnostic,4.111842105263158e-05,1.0
qwen4b,model.layers.24.self_attn.k_proj,2560,0,True,,,,
