model,draw,N,module,objective,backend_status,exact_parent_SE,eligible_weights,eligible_parents,ownership_regret,sum_abs_child_mean,weighted_cancellation,unweighted_cancellation_mean,zero_score_parents,minority_sign_fraction,mean_favorable_parents,selector_gap,threshold_increment,veto_increment,total_surrogate_gap,selected_tiles,selected_weights,mean_favorable_threshold_fail,mean_favorable_threshold_fail_fraction
mistral7b,seed0,128,model.layers.13.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0020271387548145385,0.005465985788318823,0.7417285127768424,0.7415350528694312,0,0.4022739955357143,3753,,,,,,,,
mistral7b,seed0,128,model.layers.13.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.007951377314284608,0.021281816885075362,0.7472460981337357,0.747650344563688,0,0.40240478515625,3547,,,,,,,,
mistral7b,seed0,128,model.layers.13.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.002417852354560674,0.00651098603878841,0.7426992901402681,0.7432795626006664,0,0.40104457310267855,3785,,,,,,,,
mistral7b,seed0,128,model.layers.13.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.008048522358169122,0.021454363098507803,0.7502923597605108,0.7493834656715013,0,0.40181187220982145,3647,,,,,,,,
mistral7b,seed0,128,model.layers.13.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.002351149348918377,0.006288621136754463,0.7477471763012894,0.7468763935472345,0,0.40269252232142855,3767,,,,,,,,
mistral7b,seed0,128,model.layers.14.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0020744631525833335,0.005912180793620891,0.7017590378229408,0.7051441648540576,0,0.4039306640625,1042,,,,,,,,
mistral7b,seed0,128,model.layers.14.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0006941930869250163,0.001963236239168883,0.7071926170422528,0.7112163472294046,0,0.402923583984375,1125,,,,,,,,
mistral7b,seed0,128,model.layers.14.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0009806985444500843,0.0026739390938121527,0.7335234723330459,0.7350597505740973,0,0.410400390625,268,,,,,,,,
mistral7b,seed0,128,model.layers.14.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0003011657562101838,0.0008789188101057457,0.685309616195265,0.6992389912582878,0,0.39697265625,305,,,,,,,,
mistral7b,seed0,128,model.layers.14.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.002349219415408388,0.00636333471953926,0.7383611011989902,0.7477111837716941,0,0.3983154296875,275,,,,,,,,
mistral7b,seed0,128,model.layers.14.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0007967010314063605,0.0022226548590257023,0.7168913591519948,0.7340720259003708,0,0.397705078125,295,,,,,,,,
mistral7b,seed0,128,model.layers.14.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004591873151747722,0.012162136649106578,0.7551096134222497,0.7515973600334073,0,0.402130126953125,1054,,,,,,,,
mistral7b,seed0,128,model.layers.14.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0013787768706692918,0.0037190791925703903,0.7414614205708103,0.7407033074586507,0,0.399505615234375,1157,,,,,,,,
mistral7b,seed0,128,model.layers.14.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.006643913687820843,0.01792371473548092,0.7413545446211407,0.742620023433974,0,0.40115792410714285,3613,,,,,,,,
mistral7b,seed0,128,model.layers.14.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0019290043571315047,0.005252716578752625,0.7344787514081295,0.7400591193382109,0,0.40091378348214285,3798,,,,,,,,
mistral7b,seed0,128,model.layers.14.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.00793485388214639,0.021283325323295257,0.7456404261660603,0.7451409823820088,0,0.4013148716517857,3625,,,,,,,,
mistral7b,seed0,128,model.layers.14.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0023532587432652727,0.0063308104305875995,0.7434304877920197,0.7440487811294434,0,0.4016810825892857,3824,,,,,,,,
mistral7b,seed0,128,model.layers.14.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.00864559949845796,0.023057657320608174,0.7499113529396421,0.7502900974211134,0,0.40421840122767855,3672,,,,,,,,
mistral7b,seed0,128,model.layers.14.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.0026477674115637263,0.007129262094021812,0.7427886299155677,0.7455454069524468,0,0.40080043247767855,3839,,,,,,,,
mistral7b,seed0,128,model.layers.15.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0020057264224895574,0.0058930976333543775,0.6807036120146168,0.6882079994357593,0,0.400054931640625,1002,,,,,,,,
mistral7b,seed0,128,model.layers.15.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0006186049545272045,0.0018190675375276562,0.6801341256058774,0.6855002016871985,0,0.4036865234375,1087,,,,,,,,
mistral7b,seed0,128,model.layers.15.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.000849736407839953,0.002472141816383673,0.6874495647527004,0.694642256932492,0,0.400390625,279,,,,,,,,
mistral7b,seed0,128,model.layers.15.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.00026139545490263746,0.0007806222917801607,0.6697104544799543,0.6876085962863463,0,0.400146484375,271,,,,,,,,
mistral7b,seed0,128,model.layers.15.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0022305959558622246,0.006012127525000466,0.7420321497129427,0.7437502342682585,0,0.4014892578125,282,,,,,,,,
mistral7b,seed0,128,model.layers.15.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0007452527875172477,0.0020355908817685925,0.7322225641625453,0.7389212825570448,0,0.3997802734375,306,,,,,,,,
mistral7b,seed0,128,model.layers.15.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.004268621650598596,0.011379315195650976,0.7502422733188737,0.7486869425432368,0,0.402099609375,1039,,,,,,,,
mistral7b,seed0,128,model.layers.15.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0013066727798665065,0.0034900288314333623,0.7488034299876275,0.7476774883935944,0,0.40234375,1161,,,,,,,,
mistral7b,seed0,128,model.layers.15.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.006498804360955991,0.017464162811292212,0.7442445917595211,0.7436803444179948,0,0.4023350306919643,3664,,,,,,,,
mistral7b,seed0,128,model.layers.15.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0018633433652338032,0.0050484885480977446,0.7381787033807992,0.7382130615478237,0,0.40139334542410715,3861,,,,,,,,
mistral7b,seed0,128,model.layers.15.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.00777752113905128,0.02083601806133925,0.7465458242697812,0.74630714660635,0,0.4030848911830357,3599,,,,,,,,
mistral7b,seed0,128,model.layers.15.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0022744031969835106,0.006139335159753895,0.740928174729162,0.7400763723036446,0,0.4000941685267857,3788,,,,,,,,
mistral7b,seed0,128,model.layers.15.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.008439307567153706,0.022464271773667457,0.7513537631828541,0.7503736892730266,0,0.4030848911830357,3661,,,,,,,,
mistral7b,seed0,128,model.layers.15.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.0024565026193076288,0.006588287224511574,0.7457181314646594,0.7448154869575111,0,0.40195138113839285,3825,,,,,,,,
mistral7b,seed0,128,model.layers.16.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0019531303852565116,0.005570601125741023,0.7012278715240803,0.7063571062488703,0,0.402252197265625,1012,,,,,,,,
mistral7b,seed0,128,model.layers.16.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0005627613430107415,0.0016413908997343941,0.6857127611732295,0.6940185885836758,0,0.401947021484375,1099,,,,,,,,
mistral7b,seed0,128,model.layers.16.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0008362720440820842,0.0023477818982698823,0.7123932974339281,0.7209153069357199,0,0.4044189453125,270,,,,,,,,
mistral7b,seed0,128,model.layers.16.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.00024413884553177445,0.0007036630197539626,0.6939084154717643,0.7044903802615634,0,0.4034423828125,278,,,,,,,,
mistral7b,seed0,128,model.layers.16.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0019667135429149996,0.005218705342313612,0.7537170289990334,0.7465558728113668,0,0.4013671875,278,,,,,,,,
mistral7b,seed0,128,model.layers.16.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0005957269315697566,0.0016267599578096287,0.7324091408936333,0.7487556329155074,0,0.4058837890625,320,,,,,,,,
mistral7b,seed0,128,model.layers.16.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.0038988699881010724,0.010416494421988942,0.7485954161067204,0.7461813232793076,0,0.399261474609375,1072,,,,,,,,
mistral7b,seed0,128,model.layers.16.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0011780910160627059,0.003138378661347564,0.7507641003121366,0.7485326097784131,0,0.404449462890625,1102,,,,,,,,
mistral7b,seed0,128,model.layers.16.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.0066277577862142445,0.01793949992874931,0.7389010633002981,0.738984143811358,0,0.39998081752232145,3681,,,,,,,,
mistral7b,seed0,128,model.layers.16.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.001955265171920545,0.00527788897103678,0.7409269814694324,0.7417594142152415,0,0.40158517020089285,3787,,,,,,,,
mistral7b,seed0,128,model.layers.16.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.008065894733291917,0.021598424206027783,0.7468965935987916,0.7463445381497648,0,0.4008701869419643,3582,,,,,,,,
mistral7b,seed0,128,model.layers.16.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0023967323015017354,0.006458999551707884,0.7421373178042698,0.7433417605813784,0,0.40200369698660715,3792,,,,,,,,
mistral7b,seed0,128,model.layers.16.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.009054902493064801,0.024165322423989305,0.749412926026251,0.7487737538746041,0,0.4029017857142857,3671,,,,,,,,
mistral7b,seed0,128,model.layers.16.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.002751106186362866,0.007382200760342034,0.7453349687107129,0.7456811521550772,0,0.4022216796875,3826,,,,,,,,
mistral7b,seed0,128,model.layers.17.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.002092030424309695,0.005824451795079651,0.7183613146483551,0.7185264915972597,0,0.401031494140625,1039,,,,,,,,
mistral7b,seed0,128,model.layers.17.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0007612664018610015,0.0021908883958679723,0.694938549400101,0.7112093195464593,0,0.4031982421875,1069,,,,,,,,
mistral7b,seed0,128,model.layers.17.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0009084589131275606,0.0025112877614445264,0.7235004503068201,0.7262854172571845,0,0.3980712890625,268,,,,,,,,
mistral7b,seed0,128,model.layers.17.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0003083863998941533,0.0008647142547977965,0.7132677602643798,0.7234910693580174,0,0.4024658203125,287,,,,,,,,
mistral7b,seed0,128,model.layers.17.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0018772045720610864,0.004951261415368502,0.7582732619345545,0.7558661788315065,0,0.4022216796875,268,,,,,,,,
mistral7b,seed0,128,model.layers.17.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0006616890206920523,0.0017623555132953023,0.7509143480985938,0.741782978877477,0,0.4029541015625,293,,,,,,,,
mistral7b,seed0,128,model.layers.17.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.003559765256352071,0.009495878289182302,0.7497495540580702,0.7480221382003,0,0.4014892578125,1078,,,,,,,,
mistral7b,seed0,128,model.layers.17.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.001141036913310342,0.003073474731290493,0.7425061294265091,0.7433126847482179,0,0.403076171875,1118,,,,,,,,
mistral7b,seed0,128,model.layers.17.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.0068765962043310785,0.018562872342086326,0.7408978608057595,0.7407826553664869,0,0.40147181919642855,3663,,,,,,,,
mistral7b,seed0,128,model.layers.17.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0020515731280443105,0.00555810678740223,0.7382273160689605,0.7397662526055103,0,0.4009486607142857,3752,,,,,,,,
mistral7b,seed0,128,model.layers.17.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.008314947486694133,0.022169037148420445,0.7501406065609464,0.7489420335266187,0,0.40130615234375,3705,,,,,,,,
mistral7b,seed0,128,model.layers.17.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.002508307993246108,0.006756967749274111,0.7424359820321982,0.74246744328554,0,0.40289306640625,3868,,,,,,,,
mistral7b,seed0,128,model.layers.17.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.009270813479877682,0.02477111716518003,0.7485179952165717,0.748121598868955,0,0.4008701869419643,3656,,,,,,,,
mistral7b,seed0,128,model.layers.17.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.0029510080919787143,0.00789144529048591,0.7479005387103198,0.7468694074220592,0,0.40269252232142855,3873,,,,,,,,
mistral7b,seed0,128,model.layers.18.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.0017485529915380743,0.005066405710304703,0.6902538373433632,0.6975661010281724,0,0.402862548828125,1058,,,,,,,,
mistral7b,seed0,128,model.layers.18.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0005549919950855904,0.001610010516463553,0.6894265464857343,0.6952537496917974,0,0.4017333984375,1138,,,,,,,,
mistral7b,seed0,128,model.layers.18.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0008379407868313871,0.002462452724998669,0.6805741107836618,0.6901263559031616,0,0.3966064453125,281,,,,,,,,
mistral7b,seed0,128,model.layers.18.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.0002679449975552285,0.0007888177162833901,0.679358467803395,0.6950596543369194,0,0.4063720703125,279,,,,,,,,
mistral7b,seed0,128,model.layers.18.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0019841541370160254,0.005228040482117335,0.7590431419966552,0.7532785901168734,0,0.4019775390625,277,,,,,,,,
mistral7b,seed0,128,model.layers.18.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0006539732372881357,0.0017522745352548247,0.7464278275242202,0.7485889487123814,0,0.4044189453125,295,,,,,,,,
mistral7b,seed0,128,model.layers.18.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.0034221733081736677,0.009177939291374823,0.7457389288660327,0.7471368545784818,0,0.402435302734375,1027,,,,,,,,
mistral7b,seed0,128,model.layers.18.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0011394384446336524,0.0030646628264941987,0.7435979154268697,0.746372212952344,0,0.401458740234375,1083,,,,,,,,
mistral7b,seed0,128,model.layers.18.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.007069290149679698,0.018987302784857968,0.7446334247450175,0.744874210704916,0,0.4035731724330357,3698,,,,,,,,
mistral7b,seed0,128,model.layers.18.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.0021986000167522474,0.00590487819088718,0.7446724371538368,0.7447817852985308,0,0.40309361049107145,3784,,,,,,,,
mistral7b,seed0,128,model.layers.18.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.008394186006377632,0.022500007507985337,0.7461496182522165,0.7454605908822184,0,0.40126255580357145,3587,,,,,,,,
mistral7b,seed0,128,model.layers.18.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0026291273448215725,0.007076666117684767,0.7430412290474796,0.7429114313811643,0,0.4002772739955357,3842,,,,,,,,
mistral7b,seed0,128,model.layers.18.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.01052555667810852,0.02811055251181674,0.7488687156671094,0.7477771886280128,0,0.4024571010044643,3717,,,,,,,,
mistral7b,seed0,128,model.layers.18.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.0034905901865401948,0.009328568133006275,0.7483656948786841,0.7477505687078286,0,0.4021519252232143,3890,,,,,,,,
mistral7b,seed0,128,model.layers.19.self_attn.q_proj,ce,analytical_only,False,16777216,2048,0.001804763548083719,0.005174033406253482,0.6976234617667645,0.7032228695233977,0,0.40106201171875,1037,,,,,,,,
mistral7b,seed0,128,model.layers.19.self_attn.q_proj,kl,analytical_only,False,16777216,2048,0.0005452208075393797,0.0015790966962041786,0.6905477148422609,0.7017751330736512,0,0.4024658203125,1032,,,,,,,,
mistral7b,seed0,128,model.layers.19.self_attn.k_proj,ce,analytical_only,False,4194304,512,0.0007859278173182188,0.002240376483283575,0.7016033449577502,0.7156717271743349,0,0.4044189453125,276,,,,,,,,
mistral7b,seed0,128,model.layers.19.self_attn.k_proj,kl,analytical_only,False,4194304,512,0.00023740438857340097,0.0007237348061294013,0.6560535338712282,0.6696695894714266,0,0.3927001953125,317,,,,,,,,
mistral7b,seed0,128,model.layers.19.self_attn.v_proj,ce,analytical_only,False,4194304,512,0.0017888040061085908,0.0048962561238622415,0.730682366631407,0.7358749821305957,0,0.40087890625,269,,,,,,,,
mistral7b,seed0,128,model.layers.19.self_attn.v_proj,kl,analytical_only,False,4194304,512,0.0006122525463255479,0.001675046164275537,0.7310276688288757,0.7303592137396147,0,0.3974609375,284,,,,,,,,
mistral7b,seed0,128,model.layers.19.self_attn.o_proj,ce,analytical_only,False,16777216,2048,0.003334429200514938,0.00901138306101229,0.7400482651639416,0.740248029677713,0,0.396575927734375,1068,,,,,,,,
mistral7b,seed0,128,model.layers.19.self_attn.o_proj,kl,analytical_only,False,16777216,2048,0.0011233445907102898,0.003014377615925023,0.7453243978296784,0.7460630955581558,0,0.40411376953125,1128,,,,,,,,
mistral7b,seed0,128,model.layers.19.mlp.gate_proj,ce,analytical_only,False,58720256,7168,0.007238052617938237,0.019764274281862962,0.7324379852975795,0.7405920800588329,0,0.4023350306919643,3685,,,,,,,,
mistral7b,seed0,128,model.layers.19.mlp.gate_proj,kl,analytical_only,False,58720256,7168,0.002394174141632611,0.0067925907289617116,0.7049369635725351,0.7415433077351822,0,0.40107945033482145,3873,,,,,,,,
mistral7b,seed0,128,model.layers.19.mlp.up_proj,ce,analytical_only,False,58720256,7168,0.008505617825806555,0.023116222984997242,0.7359003096073976,0.741943237946276,0,0.40286690848214285,3671,,,,,,,,
mistral7b,seed0,128,model.layers.19.mlp.up_proj,kl,analytical_only,False,58720256,7168,0.0027648746492806194,0.007785028210214201,0.7103056211544659,0.7357983367059094,0,0.4005824497767857,3884,,,,,,,,
mistral7b,seed0,128,model.layers.19.mlp.down_proj,ce,analytical_only,False,58720256,7168,0.012101092823293413,0.03219763421901785,0.7516758989792973,0.7501590088610923,0,0.40188162667410715,3717,,,,,,,,
mistral7b,seed0,128,model.layers.19.mlp.down_proj,kl,analytical_only,False,58720256,7168,0.004476982018675968,0.012025385948166406,0.7445884960321967,0.7432139036744242,0,0.39986746651785715,3862,,,,,,,,
