model,draw,module,U,K,density,density_ratio_vs_seed0
qwen4b,draw1,model.layers.30.mlp.up_proj,24320,3,0.00012335526315789474,1.0
qwen4b,draw2,model.layers.30.mlp.up_proj,24320,2,8.223684210526316e-05,0.6666666666666666
qwen4b,draw3,model.layers.30.mlp.up_proj,24320,2,8.223684210526316e-05,0.6666666666666666
qwen4b,draw4,model.layers.30.mlp.up_proj,24320,2,8.223684210526316e-05,0.6666666666666666
qwen4b,seed0,model.layers.30.self_attn.k_proj,2560,0,0.0,
qwen4b,draw1,model.layers.30.self_attn.k_proj,2560,2,0.00078125,
qwen4b,draw2,model.layers.30.self_attn.k_proj,2560,0,0.0,
qwen4b,draw3,model.layers.30.self_attn.k_proj,2560,0,0.0,
qwen4b,draw4,model.layers.30.self_attn.k_proj,2560,0,0.0,
qwen4b,seed0,model.layers.30.self_attn.o_proj,10240,11,0.00107421875,1.0
qwen4b,draw1,model.layers.30.self_attn.o_proj,10240,14,0.0013671875,1.2727272727272727
qwen4b,draw2,model.layers.30.self_attn.o_proj,10240,13,0.00126953125,1.1818181818181819
qwen4b,draw3,model.layers.30.self_attn.o_proj,10240,13,0.00126953125,1.1818181818181819
qwen4b,draw4,model.layers.30.self_attn.o_proj,10240,15,0.00146484375,1.3636363636363635
qwen4b,seed0,model.layers.30.self_attn.q_proj,10240,7,0.00068359375,1.0
qwen4b,draw1,model.layers.30.self_attn.q_proj,10240,5,0.00048828125,0.7142857142857143
qwen4b,draw2,model.layers.30.self_attn.q_proj,10240,7,0.00068359375,1.0
qwen4b,draw3,model.layers.30.self_attn.q_proj,10240,2,0.0001953125,0.2857142857142857
qwen4b,draw4,model.layers.30.self_attn.q_proj,10240,2,0.0001953125,0.2857142857142857
qwen4b,seed0,model.layers.30.self_attn.v_proj,2560,3,0.001171875,1.0
qwen4b,draw1,model.layers.30.self_attn.v_proj,2560,4,0.0015625,1.3333333333333333
qwen4b,draw2,model.layers.30.self_attn.v_proj,2560,2,0.00078125,0.6666666666666666
qwen4b,draw3,model.layers.30.self_attn.v_proj,2560,3,0.001171875,1.0
qwen4b,draw4,model.layers.30.self_attn.v_proj,2560,4,0.0015625,1.3333333333333333
qwen4b,seed0,model.layers.31.mlp.down_proj,24320,2,8.223684210526316e-05,1.0
qwen4b,draw1,model.layers.31.mlp.down_proj,24320,5,0.00020559210526315788,2.5
qwen4b,draw2,model.layers.31.mlp.down_proj,24320,6,0.0002467105263157895,3.0
qwen4b,draw3,model.layers.31.mlp.down_proj,24320,8,0.0003289473684210526,4.0
qwen4b,draw4,model.layers.31.mlp.down_proj,24320,0,0.0,0.0
qwen4b,seed0,model.layers.31.mlp.gate_proj,24320,4,0.0001644736842105263,1.0
qwen4b,draw1,model.layers.31.mlp.gate_proj,24320,1,4.111842105263158e-05,0.25
qwen4b,draw2,model.layers.31.mlp.gate_proj,24320,2,8.223684210526316e-05,0.5
qwen4b,draw3,model.layers.31.mlp.gate_proj,24320,1,4.111842105263158e-05,0.25
qwen4b,draw4,model.layers.31.mlp.gate_proj,24320,2,8.223684210526316e-05,0.5
qwen4b,seed0,model.layers.31.mlp.up_proj,24320,2,8.223684210526316e-05,1.0
qwen4b,draw1,model.layers.31.mlp.up_proj,24320,2,8.223684210526316e-05,1.0
qwen4b,draw2,model.layers.31.mlp.up_proj,24320,2,8.223684210526316e-05,1.0
qwen4b,draw3,model.layers.31.mlp.up_proj,24320,3,0.00012335526315789474,1.5
qwen4b,draw4,model.layers.31.mlp.up_proj,24320,2,8.223684210526316e-05,1.0
qwen4b,seed0,model.layers.31.self_attn.k_proj,2560,0,0.0,
qwen4b,draw1,model.layers.31.self_attn.k_proj,2560,1,0.000390625,
qwen4b,draw2,model.layers.31.self_attn.k_proj,2560,0,0.0,
qwen4b,draw3,model.layers.31.self_attn.k_proj,2560,0,0.0,
qwen4b,draw4,model.layers.31.self_attn.k_proj,2560,0,0.0,
qwen4b,seed0,model.layers.31.self_attn.o_proj,10240,13,0.00126953125,1.0
qwen4b,draw1,model.layers.31.self_attn.o_proj,10240,28,0.002734375,2.1538461538461537
qwen4b,draw2,model.layers.31.self_attn.o_proj,10240,11,0.00107421875,0.8461538461538461
qwen4b,draw3,model.layers.31.self_attn.o_proj,10240,8,0.00078125,0.6153846153846154
qwen4b,draw4,model.layers.31.self_attn.o_proj,10240,9,0.00087890625,0.6923076923076923
qwen4b,seed0,model.layers.31.self_attn.q_proj,10240,2,0.0001953125,1.0
qwen4b,draw1,model.layers.31.self_attn.q_proj,10240,1,9.765625e-05,0.5
qwen4b,draw2,model.layers.31.self_attn.q_proj,10240,0,0.0,0.0
qwen4b,draw3,model.layers.31.self_attn.q_proj,10240,1,9.765625e-05,0.5
qwen4b,draw4,model.layers.31.self_attn.q_proj,10240,0,0.0,0.0
qwen4b,seed0,model.layers.31.self_attn.v_proj,2560,3,0.001171875,1.0
qwen4b,draw1,model.layers.31.self_attn.v_proj,2560,3,0.001171875,1.0
qwen4b,draw2,model.layers.31.self_attn.v_proj,2560,0,0.0,0.0
qwen4b,draw3,model.layers.31.self_attn.v_proj,2560,1,0.000390625,0.3333333333333333
qwen4b,draw4,model.layers.31.self_attn.v_proj,2560,1,0.000390625,0.3333333333333333
qwen4b,seed0,model.layers.32.mlp.down_proj,24320,11,0.00045230263157894736,1.0
qwen4b,draw1,model.layers.32.mlp.down_proj,24320,12,0.000493421052631579,1.0909090909090908
qwen4b,draw2,model.layers.32.mlp.down_proj,24320,8,0.0003289473684210526,0.7272727272727273
qwen4b,draw3,model.layers.32.mlp.down_proj,24320,12,0.000493421052631579,1.0909090909090908
qwen4b,draw4,model.layers.32.mlp.down_proj,24320,9,0.0003700657894736842,0.8181818181818182
qwen4b,seed0,model.layers.32.mlp.gate_proj,24320,5,0.00020559210526315788,1.0
qwen4b,draw1,model.layers.32.mlp.gate_proj,24320,7,0.000287828947368421,1.4
qwen4b,draw2,model.layers.32.mlp.gate_proj,24320,0,0.0,0.0
qwen4b,draw3,model.layers.32.mlp.gate_proj,24320,3,0.00012335526315789474,0.6
qwen4b,draw4,model.layers.32.mlp.gate_proj,24320,2,8.223684210526316e-05,0.4
qwen4b,seed0,model.layers.32.mlp.up_proj,24320,8,0.0003289473684210526,1.0
qwen4b,draw1,model.layers.32.mlp.up_proj,24320,9,0.0003700657894736842,1.125
qwen4b,draw2,model.layers.32.mlp.up_proj,24320,6,0.0002467105263157895,0.75
qwen4b,draw3,model.layers.32.mlp.up_proj,24320,3,0.00012335526315789474,0.375
qwen4b,draw4,model.layers.32.mlp.up_proj,24320,4,0.0001644736842105263,0.5
qwen4b,seed0,model.layers.32.self_attn.k_proj,2560,1,0.000390625,1.0
qwen4b,draw1,model.layers.32.self_attn.k_proj,2560,3,0.001171875,3.0
qwen4b,draw2,model.layers.32.self_attn.k_proj,2560,1,0.000390625,1.0
qwen4b,draw3,model.layers.32.self_attn.k_proj,2560,0,0.0,0.0
qwen4b,draw4,model.layers.32.self_attn.k_proj,2560,0,0.0,0.0
qwen4b,seed0,model.layers.32.self_attn.o_proj,10240,18,0.0017578125,1.0
qwen4b,draw1,model.layers.32.self_attn.o_proj,10240,28,0.002734375,1.5555555555555556
qwen4b,draw2,model.layers.32.self_attn.o_proj,10240,10,0.0009765625,0.5555555555555556
qwen4b,draw3,model.layers.32.self_attn.o_proj,10240,11,0.00107421875,0.6111111111111112
qwen4b,draw4,model.layers.32.self_attn.o_proj,10240,16,0.0015625,0.8888888888888888
qwen4b,seed0,model.layers.32.self_attn.q_proj,10240,16,0.0015625,1.0
qwen4b,draw1,model.layers.32.self_attn.q_proj,10240,18,0.0017578125,1.125
qwen4b,draw2,model.layers.32.self_attn.q_proj,10240,2,0.0001953125,0.125
qwen4b,draw3,model.layers.32.self_attn.q_proj,10240,3,0.00029296875,0.1875
qwen4b,draw4,model.layers.32.self_attn.q_proj,10240,4,0.000390625,0.25
qwen4b,seed0,model.layers.32.self_attn.v_proj,2560,11,0.004296875,1.0
qwen4b,draw1,model.layers.32.self_attn.v_proj,2560,11,0.004296875,1.0
qwen4b,draw2,model.layers.32.self_attn.v_proj,2560,12,0.0046875,1.0909090909090908
qwen4b,draw3,model.layers.32.self_attn.v_proj,2560,8,0.003125,0.7272727272727273
qwen4b,draw4,model.layers.32.self_attn.v_proj,2560,3,0.001171875,0.2727272727272727
qwen4b,seed0,model.layers.33.mlp.down_proj,24320,27,0.0011101973684210526,1.0
qwen4b,draw1,model.layers.33.mlp.down_proj,24320,33,0.0013569078947368422,1.2222222222222223
qwen4b,draw2,model.layers.33.mlp.down_proj,24320,15,0.0006167763157894736,0.5555555555555556
qwen4b,draw3,model.layers.33.mlp.down_proj,24320,15,0.0006167763157894736,0.5555555555555556
qwen4b,draw4,model.layers.33.mlp.down_proj,24320,15,0.0006167763157894736,0.5555555555555556
qwen4b,seed0,model.layers.33.mlp.gate_proj,24320,12,0.000493421052631579,1.0
qwen4b,draw1,model.layers.33.mlp.gate_proj,24320,14,0.000575657894736842,1.1666666666666667
qwen4b,draw2,model.layers.33.mlp.gate_proj,24320,8,0.0003289473684210526,0.6666666666666666
qwen4b,draw3,model.layers.33.mlp.gate_proj,24320,6,0.0002467105263157895,0.5
qwen4b,draw4,model.layers.33.mlp.gate_proj,24320,6,0.0002467105263157895,0.5
qwen4b,seed0,model.layers.33.mlp.up_proj,24320,14,0.000575657894736842,1.0
qwen4b,draw1,model.layers.33.mlp.up_proj,24320,26,0.0010690789473684211,1.8571428571428572
qwen4b,draw2,model.layers.33.mlp.up_proj,24320,7,0.000287828947368421,0.5
qwen4b,draw3,model.layers.33.mlp.up_proj,24320,10,0.00041118421052631577,0.7142857142857143
qwen4b,draw4,model.layers.33.mlp.up_proj,24320,7,0.000287828947368421,0.5
qwen4b,seed0,model.layers.33.self_attn.k_proj,2560,1,0.000390625,1.0
qwen4b,draw1,model.layers.33.self_attn.k_proj,2560,0,0.0,0.0
qwen4b,draw2,model.layers.33.self_attn.k_proj,2560,1,0.000390625,1.0
qwen4b,draw3,model.layers.33.self_attn.k_proj,2560,2,0.00078125,2.0
qwen4b,draw4,model.layers.33.self_attn.k_proj,2560,1,0.000390625,1.0
qwen4b,seed0,model.layers.33.self_attn.o_proj,10240,38,0.0037109375,1.0
qwen4b,draw1,model.layers.33.self_attn.o_proj,10240,36,0.003515625,0.9473684210526315
qwen4b,draw2,model.layers.33.self_attn.o_proj,10240,18,0.0017578125,0.47368421052631576
qwen4b,draw3,model.layers.33.self_attn.o_proj,10240,16,0.0015625,0.42105263157894735
qwen4b,draw4,model.layers.33.self_attn.o_proj,10240,17,0.00166015625,0.4473684210526316
qwen4b,seed0,model.layers.33.self_attn.q_proj,10240,1,9.765625e-05,1.0
qwen4b,draw1,model.layers.33.self_attn.q_proj,10240,1,9.765625e-05,1.0
qwen4b,draw2,model.layers.33.self_attn.q_proj,10240,2,0.0001953125,2.0
qwen4b,draw3,model.layers.33.self_attn.q_proj,10240,2,0.0001953125,2.0
qwen4b,draw4,model.layers.33.self_attn.q_proj,10240,2,0.0001953125,2.0
qwen4b,seed0,model.layers.33.self_attn.v_proj,2560,9,0.003515625,1.0
qwen4b,draw1,model.layers.33.self_attn.v_proj,2560,13,0.005078125,1.4444444444444444
qwen4b,draw2,model.layers.33.self_attn.v_proj,2560,10,0.00390625,1.1111111111111112
qwen4b,draw3,model.layers.33.self_attn.v_proj,2560,4,0.0015625,0.4444444444444444
qwen4b,draw4,model.layers.33.self_attn.v_proj,2560,8,0.003125,0.8888888888888888
qwen4b,seed0,model.layers.34.mlp.down_proj,24320,361,0.01484375,1.0
qwen4b,draw1,model.layers.34.mlp.down_proj,24320,320,0.013157894736842105,0.8864265927977839
qwen4b,draw2,model.layers.34.mlp.down_proj,24320,277,0.011389802631578948,0.7673130193905817
qwen4b,draw3,model.layers.34.mlp.down_proj,24320,240,0.009868421052631578,0.6648199445983379
qwen4b,draw4,model.layers.34.mlp.down_proj,24320,314,0.012911184210526316,0.8698060941828255
qwen4b,seed0,model.layers.34.mlp.gate_proj,24320,59,0.0024259868421052633,1.0
qwen4b,draw1,model.layers.34.mlp.gate_proj,24320,53,0.0021792763157894735,0.8983050847457628
qwen4b,draw2,model.layers.34.mlp.gate_proj,24320,50,0.002055921052631579,0.847457627118644
qwen4b,draw3,model.layers.34.mlp.gate_proj,24320,43,0.001768092105263158,0.7288135593220338
qwen4b,draw4,model.layers.34.mlp.gate_proj,24320,51,0.0020970394736842105,0.864406779661017
qwen4b,seed0,model.layers.34.mlp.up_proj,24320,47,0.0019325657894736841,1.0
qwen4b,draw1,model.layers.34.mlp.up_proj,24320,51,0.0020970394736842105,1.0851063829787233
qwen4b,draw2,model.layers.34.mlp.up_proj,24320,35,0.0014391447368421052,0.7446808510638298
qwen4b,draw3,model.layers.34.mlp.up_proj,24320,25,0.0010279605263157894,0.5319148936170213
qwen4b,draw4,model.layers.34.mlp.up_proj,24320,43,0.001768092105263158,0.9148936170212766
qwen4b,seed0,model.layers.34.self_attn.k_proj,2560,13,0.005078125,1.0
qwen4b,draw1,model.layers.34.self_attn.k_proj,2560,14,0.00546875,1.0769230769230769
qwen4b,draw2,model.layers.34.self_attn.k_proj,2560,10,0.00390625,0.7692307692307693
qwen4b,draw3,model.layers.34.self_attn.k_proj,2560,6,0.00234375,0.46153846153846156
qwen4b,draw4,model.layers.34.self_attn.k_proj,2560,6,0.00234375,0.46153846153846156
qwen4b,seed0,model.layers.34.self_attn.o_proj,10240,70,0.0068359375,1.0
qwen4b,draw1,model.layers.34.self_attn.o_proj,10240,139,0.01357421875,1.9857142857142858
qwen4b,draw2,model.layers.34.self_attn.o_proj,10240,38,0.0037109375,0.5428571428571428
qwen4b,draw3,model.layers.34.self_attn.o_proj,10240,42,0.0041015625,0.6
qwen4b,draw4,model.layers.34.self_attn.o_proj,10240,43,0.00419921875,0.6142857142857143
qwen4b,seed0,model.layers.34.self_attn.q_proj,10240,74,0.0072265625,1.0
qwen4b,draw1,model.layers.34.self_attn.q_proj,10240,80,0.0078125,1.0810810810810811
qwen4b,draw2,model.layers.34.self_attn.q_proj,10240,31,0.00302734375,0.4189189189189189
qwen4b,draw3,model.layers.34.self_attn.q_proj,10240,19,0.00185546875,0.25675675675675674
qwen4b,draw4,model.layers.34.self_attn.q_proj,10240,25,0.00244140625,0.33783783783783783
qwen4b,seed0,model.layers.34.self_attn.v_proj,2560,17,0.006640625,1.0
qwen4b,draw1,model.layers.34.self_attn.v_proj,2560,31,0.012109375,1.8235294117647058
qwen4b,draw2,model.layers.34.self_attn.v_proj,2560,17,0.006640625,1.0
qwen4b,draw3,model.layers.34.self_attn.v_proj,2560,14,0.00546875,0.8235294117647058
qwen4b,draw4,model.layers.34.self_attn.v_proj,2560,19,0.007421875,1.1176470588235294
qwen4b,seed0,model.layers.35.mlp.down_proj,24320,655,0.026932565789473683,1.0
qwen4b,draw1,model.layers.35.mlp.down_proj,24320,721,0.02964638157894737,1.1007633587786259
qwen4b,draw2,model.layers.35.mlp.down_proj,24320,563,0.02314967105263158,0.8595419847328244
qwen4b,draw3,model.layers.35.mlp.down_proj,24320,582,0.02393092105263158,0.8885496183206106
qwen4b,draw4,model.layers.35.mlp.down_proj,24320,622,0.025575657894736842,0.9496183206106871
qwen4b,seed0,model.layers.35.mlp.gate_proj,24320,53,0.0021792763157894735,1.0
qwen4b,draw1,model.layers.35.mlp.gate_proj,24320,49,0.0020148026315789476,0.9245283018867925
qwen4b,draw2,model.layers.35.mlp.gate_proj,24320,47,0.0019325657894736841,0.8867924528301887
qwen4b,draw3,model.layers.35.mlp.gate_proj,24320,49,0.0020148026315789476,0.9245283018867925
qwen4b,draw4,model.layers.35.mlp.gate_proj,24320,44,0.0018092105263157895,0.8301886792452831
qwen4b,seed0,model.layers.35.mlp.up_proj,24320,85,0.0034950657894736842,1.0
qwen4b,draw1,model.layers.35.mlp.up_proj,24320,100,0.004111842105263158,1.1764705882352942
qwen4b,draw2,model.layers.35.mlp.up_proj,24320,81,0.003330592105263158,0.9529411764705882
qwen4b,draw3,model.layers.35.mlp.up_proj,24320,68,0.0027960526315789474,0.8
qwen4b,draw4,model.layers.35.mlp.up_proj,24320,85,0.0034950657894736842,1.0
qwen4b,seed0,model.layers.35.self_attn.k_proj,2560,15,0.005859375,1.0
qwen4b,draw1,model.layers.35.self_attn.k_proj,2560,21,0.008203125,1.4
qwen4b,draw2,model.layers.35.self_attn.k_proj,2560,5,0.001953125,0.3333333333333333
qwen4b,draw3,model.layers.35.self_attn.k_proj,2560,7,0.002734375,0.4666666666666667
qwen4b,draw4,model.layers.35.self_attn.k_proj,2560,7,0.002734375,0.4666666666666667
qwen4b,seed0,model.layers.35.self_attn.o_proj,10240,77,0.00751953125,1.0
qwen4b,draw1,model.layers.35.self_attn.o_proj,10240,84,0.008203125,1.0909090909090908
qwen4b,draw2,model.layers.35.self_attn.o_proj,10240,53,0.00517578125,0.6883116883116883
qwen4b,draw3,model.layers.35.self_attn.o_proj,10240,54,0.0052734375,0.7012987012987013
qwen4b,draw4,model.layers.35.self_attn.o_proj,10240,64,0.00625,0.8311688311688312
qwen4b,seed0,model.layers.35.self_attn.q_proj,10240,22,0.0021484375,1.0
qwen4b,draw1,model.layers.35.self_attn.q_proj,10240,30,0.0029296875,1.3636363636363635
qwen4b,draw2,model.layers.35.self_attn.q_proj,10240,10,0.0009765625,0.45454545454545453
qwen4b,draw3,model.layers.35.self_attn.q_proj,10240,17,0.00166015625,0.7727272727272727
qwen4b,draw4,model.layers.35.self_attn.q_proj,10240,15,0.00146484375,0.6818181818181818
qwen4b,seed0,model.layers.35.self_attn.v_proj,2560,37,0.014453125,1.0
qwen4b,draw1,model.layers.35.self_attn.v_proj,2560,47,0.018359375,1.2702702702702702
qwen4b,draw2,model.layers.35.self_attn.v_proj,2560,22,0.00859375,0.5945945945945946
qwen4b,draw3,model.layers.35.self_attn.v_proj,2560,21,0.008203125,0.5675675675675675
qwen4b,draw4,model.layers.35.self_attn.v_proj,2560,26,0.01015625,0.7027027027027027
qwen4b,seed0,model.layers.4.mlp.down_proj,24320,11,0.00045230263157894736,1.0
qwen4b,draw1,model.layers.4.mlp.down_proj,24320,2,8.223684210526316e-05,0.18181818181818182
qwen4b,draw2,model.layers.4.mlp.down_proj,24320,15,0.0006167763157894736,1.3636363636363635
qwen4b,draw3,model.layers.4.mlp.down_proj,24320,6,0.0002467105263157895,0.5454545454545454
qwen4b,draw4,model.layers.4.mlp.down_proj,24320,1,4.111842105263158e-05,0.09090909090909091
qwen4b,seed0,model.layers.4.mlp.gate_proj,24320,10,0.00041118421052631577,1.0
qwen4b,draw1,model.layers.4.mlp.gate_proj,24320,10,0.00041118421052631577,1.0
qwen4b,draw2,model.layers.4.mlp.gate_proj,24320,11,0.00045230263157894736,1.1
qwen4b,draw3,model.layers.4.mlp.gate_proj,24320,7,0.000287828947368421,0.7
qwen4b,draw4,model.layers.4.mlp.gate_proj,24320,0,0.0,0.0
qwen4b,seed0,model.layers.4.mlp.up_proj,24320,18,0.0007401315789473684,1.0
qwen4b,draw1,model.layers.4.mlp.up_proj,24320,14,0.000575657894736842,0.7777777777777778
qwen4b,draw2,model.layers.4.mlp.up_proj,24320,24,0.000986842105263158,1.3333333333333333
qwen4b,draw3,model.layers.4.mlp.up_proj,24320,23,0.0009457236842105263,1.2777777777777777
qwen4b,draw4,model.layers.4.mlp.up_proj,24320,5,0.00020559210526315788,0.2777777777777778
qwen4b,seed0,model.layers.4.self_attn.k_proj,2560,0,0.0,
qwen4b,draw1,model.layers.4.self_attn.k_proj,2560,0,0.0,
qwen4b,draw2,model.layers.4.self_attn.k_proj,2560,1,0.000390625,
qwen4b,draw3,model.layers.4.self_attn.k_proj,2560,0,0.0,
qwen4b,draw4,model.layers.4.self_attn.k_proj,2560,0,0.0,
qwen4b,seed0,model.layers.4.self_attn.o_proj,10240,9,0.00087890625,1.0
qwen4b,draw1,model.layers.4.self_attn.o_proj,10240,2,0.0001953125,0.2222222222222222
qwen4b,draw2,model.layers.4.self_attn.o_proj,10240,16,0.0015625,1.7777777777777777
qwen4b,draw3,model.layers.4.self_attn.o_proj,10240,9,0.00087890625,1.0
qwen4b,draw4,model.layers.4.self_attn.o_proj,10240,3,0.00029296875,0.3333333333333333
qwen4b,seed0,model.layers.4.self_attn.q_proj,10240,2,0.0001953125,1.0
qwen4b,draw1,model.layers.4.self_attn.q_proj,10240,2,0.0001953125,1.0
qwen4b,draw2,model.layers.4.self_attn.q_proj,10240,2,0.0001953125,1.0
qwen4b,draw3,model.layers.4.self_attn.q_proj,10240,3,0.00029296875,1.5
qwen4b,draw4,model.layers.4.self_attn.q_proj,10240,0,0.0,0.0
qwen4b,seed0,model.layers.4.self_attn.v_proj,2560,13,0.005078125,1.0
qwen4b,draw1,model.layers.4.self_attn.v_proj,2560,8,0.003125,0.6153846153846154
qwen4b,draw2,model.layers.4.self_attn.v_proj,2560,20,0.0078125,1.5384615384615385
qwen4b,draw3,model.layers.4.self_attn.v_proj,2560,12,0.0046875,0.9230769230769231
qwen4b,draw4,model.layers.4.self_attn.v_proj,2560,1,0.000390625,0.07692307692307693
qwen4b,seed0,model.layers.5.mlp.down_proj,24320,4,0.0001644736842105263,1.0
qwen4b,draw1,model.layers.5.mlp.down_proj,24320,2,8.223684210526316e-05,0.5
qwen4b,draw2,model.layers.5.mlp.down_proj,24320,6,0.0002467105263157895,1.5
qwen4b,draw3,model.layers.5.mlp.down_proj,24320,3,0.00012335526315789474,0.75
qwen4b,draw4,model.layers.5.mlp.down_proj,24320,0,0.0,0.0
qwen4b,seed0,model.layers.5.mlp.gate_proj,24320,10,0.00041118421052631577,1.0
qwen4b,draw1,model.layers.5.mlp.gate_proj,24320,9,0.0003700657894736842,0.9
qwen4b,draw2,model.layers.5.mlp.gate_proj,24320,14,0.000575657894736842,1.4
qwen4b,draw3,model.layers.5.mlp.gate_proj,24320,15,0.0006167763157894736,1.5
qwen4b,draw4,model.layers.5.mlp.gate_proj,24320,1,4.111842105263158e-05,0.1
qwen4b,seed0,model.layers.5.mlp.up_proj,24320,13,0.0005345394736842106,1.0
qwen4b,draw1,model.layers.5.mlp.up_proj,24320,10,0.00041118421052631577,0.7692307692307693
qwen4b,draw2,model.layers.5.mlp.up_proj,24320,9,0.0003700657894736842,0.6923076923076923
qwen4b,draw3,model.layers.5.mlp.up_proj,24320,17,0.0006990131578947368,1.3076923076923077
qwen4b,draw4,model.layers.5.mlp.up_proj,24320,2,8.223684210526316e-05,0.15384615384615385
qwen4b,seed0,model.layers.5.self_attn.k_proj,2560,1,0.000390625,1.0
qwen4b,draw1,model.layers.5.self_attn.k_proj,2560,0,0.0,0.0
qwen4b,draw2,model.layers.5.self_attn.k_proj,2560,0,0.0,0.0
qwen4b,draw3,model.layers.5.self_attn.k_proj,2560,0,0.0,0.0
qwen4b,draw4,model.layers.5.self_attn.k_proj,2560,0,0.0,0.0
qwen4b,seed0,model.layers.5.self_attn.o_proj,10240,24,0.00234375,1.0
qwen4b,draw1,model.layers.5.self_attn.o_proj,10240,7,0.00068359375,0.2916666666666667
qwen4b,draw2,model.layers.5.self_attn.o_proj,10240,18,0.0017578125,0.75
qwen4b,draw3,model.layers.5.self_attn.o_proj,10240,19,0.00185546875,0.7916666666666666
qwen4b,draw4,model.layers.5.self_attn.o_proj,10240,0,0.0,0.0
qwen4b,seed0,model.layers.5.self_attn.q_proj,10240,1,9.765625e-05,1.0
qwen4b,draw1,model.layers.5.self_attn.q_proj,10240,1,9.765625e-05,1.0
qwen4b,draw2,model.layers.5.self_attn.q_proj,10240,1,9.765625e-05,1.0
qwen4b,draw3,model.layers.5.self_attn.q_proj,10240,0,0.0,0.0
qwen4b,draw4,model.layers.5.self_attn.q_proj,10240,0,0.0,0.0
qwen4b,seed0,model.layers.5.self_attn.v_proj,2560,6,0.00234375,1.0
qwen4b,draw1,model.layers.5.self_attn.v_proj,2560,8,0.003125,1.3333333333333333
qwen4b,draw2,model.layers.5.self_attn.v_proj,2560,13,0.005078125,2.1666666666666665
qwen4b,draw3,model.layers.5.self_attn.v_proj,2560,10,0.00390625,1.6666666666666667
